,id,tweet,label,text
34,2269,"MUST READ piece on the Chinese researcher revealing the bio-engineered aspects of the ChiComVirus (Covid) &amp; the lengths enemies of freedom will go to suppress the truth. Then conservative conversation!

Dear KMAG: 20200918 Open Topic https://t.co/UK28SvfVxo via @wordpressdotcom",1,"MUST READ piece on the Chinese researcher revealing the bio-engineered aspects of the ChiComVirus (Covid) &amp; the lengths enemies of freedom will go to suppress the truth. Then conservative conversation!

Dear KMAG: 20200918 Open Topic https://t.co/UK28SvfVxo via @wordpressdotcom"
6633,2365,The video of a huge crowd not maintaining social distancing is from All India Institute of Medical Science (AIIMS) Patna (a city in the state of Bihar).,1,The video of a huge crowd not maintaining social distancing is from All India Institute of Medical Science (AIIMS) Patna (a city in the state of Bihar).
2580,5319,Through the project trained staff and volunteers in #Athens #Greece🇬🇷 distribute food water gloves masks antiseptic liquid &amp; information about #COVID19 to those affected by homelessness people who inject drugs sex workers &amp; migrants. More: https://t.co/aRA5ZGlQFX,0,Through the project trained staff and volunteers in #Athens #Greece🇬🇷 distribute food water gloves masks antiseptic liquid &amp; information about #COVID19 to those affected by homelessness people who inject drugs sex workers &amp; migrants. More: https://t.co/aRA5ZGlQFX
7395,5826,This video shows an FBI raid into a synagogue to requisition medical devices.,1,This video shows an FBI raid into a synagogue to requisition medical devices.
1410,1580,Video showing COVID-19 patients sitting in corridor in Gandhi Hospital Chandigarh in India.,1,Video showing COVID-19 patients sitting in corridor in Gandhi Hospital Chandigarh in India.
3891,4517,Work is ongoing to raise funds for both R&amp;D and for the procurement of #COVID19 vaccines for lower-income countries via the @gavi COVAX Advance Market Commitment. 👉🏼 https://t.co/6KyDZ6TWWE https://t.co/vET04orSDi,0,Work is ongoing to raise funds for both R&amp;D and for the procurement of #COVID19 vaccines for lower-income countries via the @gavi COVAX Advance Market Commitment. 👉🏼 https://t.co/6KyDZ6TWWE https://t.co/vET04orSDi
2170,5303,Note: we cannot capture all negative or pending tests because of the way that states report. Consider our number a lower bound. See this thread: https://t.co/ig8ZbI9p7b,0,Note: we cannot capture all negative or pending tests because of the way that states report. Consider our number a lower bound. See this thread: https://t.co/ig8ZbI9p7b
4329,4715,The Trump administration has had ???zero unfulfilled equipment and supply requests from state governors.??�,1,The Trump administration has had ???zero unfulfilled equipment and supply requests from state governors.??�
889,1605,RT @Surgeon_General: We must continue to help slow the spread of #COVID19 for ourselves our loved ones and our future. Do your part and:…,0,RT @Surgeon_General: We must continue to help slow the spread of #COVID19 for ourselves our loved ones and our future. Do your part and:…
8497,189,"The remedy for the corona virus may have existed for a long time, 1934 Old malaria drug seems to work against coronavirus symptoms. Made in Holland",1,"The remedy for the corona virus may have existed for a long time, 1934 Old malaria drug seems to work against coronavirus symptoms. Made in Holland"
6675,3694,The consumption of pig causes COVID-19 entry into Indonesia.,1,The consumption of pig causes COVID-19 entry into Indonesia.
5353,5492,Shopper Was Wearing Facemask Back-To-Front https://t.co/CucbuqjvVv #shopping #coronavirus #lockdown #facemasks,1,Shopper Was Wearing Facemask Back-To-Front https://t.co/CucbuqjvVv #shopping #coronavirus #lockdown #facemasks
2855,4406,"Old.note my views..Now Ramzaan time.. Generally fruits like Papaya,Mosumbi,grape,Sugandhi banana can be transport to "" Corona Green/safe zones like Udupi, Mangalore,Shimoga,chikmagalur thru KSRTC/Truck local MP/MLAs can motivate this..Selling prices/kg ..Papaya 15-20,Mosumbi ..2 https://t.co/kv2QVo6In2",1,"Old.note my views..Now Ramzaan time.. Generally fruits like Papaya,Mosumbi,grape,Sugandhi banana can be transport to "" Corona Green/safe zones like Udupi, Mangalore,Shimoga,chikmagalur thru KSRTC/Truck local MP/MLAs can motivate this..Selling prices/kg ..Papaya 15-20,Mosumbi ..2 https://t.co/kv2QVo6In2"
8132,5415,Garlic will prevent coronavirus infection! There is no evidence that it can protect people from COVID-19 but did you ask for evidence before believing this forward? Ask for evidence as soon as you see a WhatsApp forward and tell the sender #MainBhiNewschecker #coronavirusFacts https://t.co/EHsOOLczKo,1,Garlic will prevent coronavirus infection! There is no evidence that it can protect people from COVID-19 but did you ask for evidence before believing this forward? Ask for evidence as soon as you see a WhatsApp forward and tell the sender #MainBhiNewschecker #coronavirusFacts https://t.co/EHsOOLczKo
6273,1970,#HCPs: Learn about #COVID19 associated VTE risks and considerations in our upcoming webinar. Mark your calendar for September 17 2 p.m. ET. Pre-register now: https://t.co/GUDbPY0X9d. https://t.co/S2iM77Po4b,0,#HCPs: Learn about #COVID19 associated VTE risks and considerations in our upcoming webinar. Mark your calendar for September 17 2 p.m. ET. Pre-register now: https://t.co/GUDbPY0X9d. https://t.co/S2iM77Po4b
432,2336,"According to the ""Plandemic"" documentary ""the actual pandemic comes from the SARS outbreak"".",1,"According to the ""Plandemic"" documentary ""the actual pandemic comes from the SARS outbreak""."
8276,1816,#IndiaFightsCorona A new peak of 8.97 lakh #COVID19 tests were done in the last 24 hours. Even with such a high level of testing the positivity has remained low i.e. 8.81% compared to the weekly national average i.e. 8.84%.,0,#IndiaFightsCorona A new peak of 8.97 lakh #COVID19 tests were done in the last 24 hours. Even with such a high level of testing the positivity has remained low i.e. 8.81% compared to the weekly national average i.e. 8.84%.
6933,1406,There are 161 people linked to the community cluster who have been transferred to the Auckland Quarantine facility this includes 88 people who have tested positive for COVID-19 and their household contacts.,0,There are 161 people linked to the community cluster who have been transferred to the Auckland Quarantine facility this includes 88 people who have tested positive for COVID-19 and their household contacts.
3279,1794,#IndiaFightsCorona There has been a steep exponential rise in #COVID19 recoveries- from 50000 in May to 30 lakh in Sept. The daily number of Recovered Patients has crossed 70000. More than 3/4 of the total cases have recovered. https://t.co/4oKksdFeQj,0,#IndiaFightsCorona There has been a steep exponential rise in #COVID19 recoveries- from 50000 in May to 30 lakh in Sept. The daily number of Recovered Patients has crossed 70000. More than 3/4 of the total cases have recovered. https://t.co/4oKksdFeQj
7347,1686,#IndiaFightsCorona: Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu contribute 60.35% of the total Active Cases and are also reporting close to 60% (59.42%) of the total recovered cases. #StaySafe #IndiaWillWin https://t.co/zUWb22TeOR,0,#IndiaFightsCorona: Maharashtra Karnataka Andhra Pradesh Uttar Pradesh and Tamil Nadu contribute 60.35% of the total Active Cases and are also reporting close to 60% (59.42%) of the total recovered cases. #StaySafe #IndiaWillWin https://t.co/zUWb22TeOR
6976,2060,Pandemic-driven hydroxychloroquine shortages are impacting lupus patients. https://t.co/xiKKpUivZD https://t.co/TL59tjVqJ9,0,Pandemic-driven hydroxychloroquine shortages are impacting lupus patients. https://t.co/xiKKpUivZD https://t.co/TL59tjVqJ9
2441,806,Once covid’a over I’m going to PNG(Papua New Guinea) and getting a visible crocodile skin tattoo so my mom will ever know https://t.co/NjnQKyrjnf https://t.co/OW1UcfCdfJ,1,Once covid’a over I’m going to PNG(Papua New Guinea) and getting a visible crocodile skin tattoo so my mom will ever know https://t.co/NjnQKyrjnf https://t.co/OW1UcfCdfJ
1886,1887,Multisystem inflammatory syndrome in children (MIS-C) is a rare but serious condition associated with #COVID19. Parents: For more information about MIS-C and when to seek emergency care for your child visit https://t.co/no0GF9jx2q.,0,Multisystem inflammatory syndrome in children (MIS-C) is a rare but serious condition associated with #COVID19. Parents: For more information about MIS-C and when to seek emergency care for your child visit https://t.co/no0GF9jx2q.
2614,1943,Bill Gates personally will profit from a COVID-19 vaccine and he owns a company that plans to implant microchips in everyone.,1,Bill Gates personally will profit from a COVID-19 vaccine and he owns a company that plans to implant microchips in everyone.
1786,709,Nurse says Brazilian states and municipalities earn federal funding for every death recorded for COVID-19.,1,Nurse says Brazilian states and municipalities earn federal funding for every death recorded for COVID-19.
3791,1187,Follow-up on earlier cases: ⁣ For the two cases who travelled from the UK out of 386 people being followed up and tested as part of a precautionary approach 288 negative tests have now been recorded. 25 people are still being contacted.⁣ ⁣,0,Follow-up on earlier cases: ⁣ For the two cases who travelled from the UK out of 386 people being followed up and tested as part of a precautionary approach 288 negative tests have now been recorded. 25 people are still being contacted.⁣ ⁣
7609,5186,The Indian health department has issued a notification advising people to drink only 50-80 ml of water avoid spicy food and not travel in crowded spaces till March 2020.,1,The Indian health department has issued a notification advising people to drink only 50-80 ml of water avoid spicy food and not travel in crowded spaces till March 2020.
2181,2109,A post giving a nurse's advice not to be infected by coronavirus. The nurse is called Claire Magne and works at hospitals in Toulouse or in Marseille depending on publications.,1,A post giving a nurse's advice not to be infected by coronavirus. The nurse is called Claire Magne and works at hospitals in Toulouse or in Marseille depending on publications.
4354,3700,RT @MoHFW_INDIA: #IndiaFightsCorona As India rides the wave of an upsurge in testing many States/UTs have exceeded 140 tests/day/million…,0,RT @MoHFW_INDIA: #IndiaFightsCorona As India rides the wave of an upsurge in testing many States/UTs have exceeded 140 tests/day/million…
3126,1184,NEWS! Stories about coronavirus going viral go viral https://t.co/UikdeaBYtp https://t.co/UGpnvkARDo,1,NEWS! Stories about coronavirus going viral go viral https://t.co/UikdeaBYtp https://t.co/UGpnvkARDo
2069,20,Arizona and Missouri report only facilities with outbreaks not actual cases deaths or facility names—this appears transparent but doesn’t convey COVID-19’s true impact. County health depts (Maricopa AZ and St. Louis MO) provide both states’ most reliable source of LTC data.,0,Arizona and Missouri report only facilities with outbreaks not actual cases deaths or facility names—this appears transparent but doesn’t convey COVID-19’s true impact. County health depts (Maricopa AZ and St. Louis MO) provide both states’ most reliable source of LTC data.
