,id,tweet,label,text
1490,164,"It's possible that some vaccine could be available at the end of the year. CSA Patrick Vallance says a vaccine could be available in ""small amounts for certain groups"" adding that we're 'more likely to see vaccines over the first half of next year.' https://t.co/N2tOTQ6zuh https://t.co/PZLzrn3EGo",0,"It's possible that some vaccine could be available at the end of the year. CSA Patrick Vallance says a vaccine could be available in ""small amounts for certain groups"" adding that we're 'more likely to see vaccines over the first half of next year.' https://t.co/N2tOTQ6zuh https://t.co/PZLzrn3EGo"
6903,865,#CoronaVirusUpdates #IndiaFightsCorona National Case Fatality Rate for #COVID19 further dips to 2.04%. India has registered one of the lowest deaths per million at 30 as compared to the global average of 91 deaths per million. https://t.co/BXEYKf434o,0,#CoronaVirusUpdates #IndiaFightsCorona National Case Fatality Rate for #COVID19 further dips to 2.04%. India has registered one of the lowest deaths per million at 30 as compared to the global average of 91 deaths per million. https://t.co/BXEYKf434o
3332,893,Trump bailed out Wall Street but not Main Street.,1,Trump bailed out Wall Street but not Main Street.
3540,980,One-third or half of infected people in Japan are foreigners.,1,One-third or half of infected people in Japan are foreigners.
3977,872,#IndiaFightsCorona: Centre exhorts the States to proactively curb the chain of transmission &amp; bring Mortality below 1%. @MoHFW_INDIA reviews #COVID management &amp; response in 15 districts across 5 States exhibiting high caseload and fatality. Details: https://t.co/OmpordOy6S https://t.co/tZhsKKmNIK,0,#IndiaFightsCorona: Centre exhorts the States to proactively curb the chain of transmission &amp; bring Mortality below 1%. @MoHFW_INDIA reviews #COVID management &amp; response in 15 districts across 5 States exhibiting high caseload and fatality. Details: https://t.co/OmpordOy6S https://t.co/tZhsKKmNIK
4338,1733,Avoid the 3️⃣ Cs. There are certain places where #COVID19 spreads more easily: 1️⃣ Crowded places 2️⃣ Close-contact settings 3️⃣ Confined and enclosed spaces https://t.co/JStNgij5Gh,0,Avoid the 3️⃣ Cs. There are certain places where #COVID19 spreads more easily: 1️⃣ Crowded places 2️⃣ Close-contact settings 3️⃣ Confined and enclosed spaces https://t.co/JStNgij5Gh
2653,3853,@anjan1588 @COVIDNewsByMIB @MoHFW_INDIA @PMOIndia @HMOIndia @PIBHomeAffairs @drharshvardhan @PrakashJavdekar @PIB_India @DDNewslive @airnewsalerts @ndmaindia All efforts are in progress worldwide for vaccine development which are in various stages of development . In India 3 #COVID19 vaccine trials are underway. The DCGI has permitted Serum Institute of India (SII) to conduct Phase 3 trials of the vaccine developed by the Oxford Uni,0,@anjan1588 @COVIDNewsByMIB @MoHFW_INDIA @PMOIndia @HMOIndia @PIBHomeAffairs @drharshvardhan @PrakashJavdekar @PIB_India @DDNewslive @airnewsalerts @ndmaindia All efforts are in progress worldwide for vaccine development which are in various stages of development . In India 3 #COVID19 vaccine trials are underway. The DCGI has permitted Serum Institute of India (SII) to conduct Phase 3 trials of the vaccine developed by the Oxford Uni
2004,1082,Video shows Rashtriya Swayamsevak Sangh (RSS) members paying respect to doctors in Aurangabad Maharashtra India.,1,Video shows Rashtriya Swayamsevak Sangh (RSS) members paying respect to doctors in Aurangabad Maharashtra India.
1194,1047,"The WHO claimed that ""maybe there was no need for a lockdown"".",1,"The WHO claimed that ""maybe there was no need for a lockdown""."
6145,2096,There are important caveats in today's data: New Jersey reported 1800+ probable deaths from previous days. That number is in our API but we will exclude it from charts here. We think we'll be able to get historical data from NJ in order to properly assign those deaths.,0,There are important caveats in today's data: New Jersey reported 1800+ probable deaths from previous days. That number is in our API but we will exclude it from charts here. We think we'll be able to get historical data from NJ in order to properly assign those deaths.
4169,185,*DNA Vaccine: injecting genetic material into the host so that host cells create proteins that are similar to those in the virus against which the host then creates antibodies,0,*DNA Vaccine: injecting genetic material into the host so that host cells create proteins that are similar to those in the virus against which the host then creates antibodies
7433,3311,Bit of a surprising day. Fewer tests and positives than expected for a Tuesday. Only ~18k cases reported today which substantially brought down the 7-day average. Cases getting to very low levels in New England and mid-Atlantic states. https://t.co/V4Sa2Umgm7,0,Bit of a surprising day. Fewer tests and positives than expected for a Tuesday. Only ~18k cases reported today which substantially brought down the 7-day average. Cases getting to very low levels in New England and mid-Atlantic states. https://t.co/V4Sa2Umgm7
1756,974,COVID risk among hospital staff was highest among cleaners (34.5%) and lowest among ICU and general surgery staff (13%) new analysis finds. https://t.co/JPGkHQDerc,0,COVID risk among hospital staff was highest among cleaners (34.5%) and lowest among ICU and general surgery staff (13%) new analysis finds. https://t.co/JPGkHQDerc
497,6243,3 reasons why more and more young people are catching #coronavirus. https://t.co/sGz6hTNFqv,0,3 reasons why more and more young people are catching #coronavirus. https://t.co/sGz6hTNFqv
3269,2213,American coronavirus vaccine killed five Ukrainians.,1,American coronavirus vaccine killed five Ukrainians.
4161,1443,NEWS! Government finalising plans to comprehensively blame EU for Coronavirus https://t.co/YmC0Q98dZv https://t.co/lsk2dESZSS,1,NEWS! Government finalising plans to comprehensively blame EU for Coronavirus https://t.co/YmC0Q98dZv https://t.co/lsk2dESZSS
870,2590,Our daily update is published. States reported 696k tests and 52k cases. This marks the first time since July 13 that states reported fewer than 700k tests. There were 1176 COVID-19 deaths reported. https://t.co/I4l8untf5A,0,Our daily update is published. States reported 696k tests and 52k cases. This marks the first time since July 13 that states reported fewer than 700k tests. There were 1176 COVID-19 deaths reported. https://t.co/I4l8untf5A
912,1083,COVID-19 is a bacteria and not a virus according to a study by Italian doctors.,1,COVID-19 is a bacteria and not a virus according to a study by Italian doctors.
721,1622,4/4 We regret the error in our announcement of new #COVID19 cases in Nigeria yesterday. The NCDC remains committed to ensuring transparency and accurate reporting of infectious disease cases in Nigeria,0,4/4 We regret the error in our announcement of new #COVID19 cases in Nigeria yesterday. The NCDC remains committed to ensuring transparency and accurate reporting of infectious disease cases in Nigeria
4332,3989,In 🇻🇳🇰🇭🇹🇭🇳🇿🇮🇹🇪🇸 &amp; 🇰🇷 &amp; even in Dharavi a densely packed area in Mumbai a strong focus on community engagement &amp; the basics of testing tracing isolating &amp; treating all those that are sick is key to breaking the chains of transmission &amp; suppressing the virus-@DrTedros,0,In 🇻🇳🇰🇭🇹🇭🇳🇿🇮🇹🇪🇸 &amp; 🇰🇷 &amp; even in Dharavi a densely packed area in Mumbai a strong focus on community engagement &amp; the basics of testing tracing isolating &amp; treating all those that are sick is key to breaking the chains of transmission &amp; suppressing the virus-@DrTedros
8510,4235,However latest CDC #COVIDView report also indicates that #COVID19-like illnesses are on the rise in the Midwest Central and Mountain regions of the country. Learn more: https://t.co/zP4VYlo0Pb.,0,However latest CDC #COVIDView report also indicates that #COVID19-like illnesses are on the rise in the Midwest Central and Mountain regions of the country. Learn more: https://t.co/zP4VYlo0Pb.
6479,3038,5 pictures show people who were alledegedly infected with Staphylococcus bacteria because of masks during the pandemic,1,5 pictures show people who were alledegedly infected with Staphylococcus bacteria because of masks during the pandemic
4818,354,How much you wanna bet this is be the cure for the Coronavirus disease (COVID-19)? All I ask is to make sure I get the credit for coming up with this magical cure all,1,How much you wanna bet this is be the cure for the Coronavirus disease (COVID-19)? All I ask is to make sure I get the credit for coming up with this magical cure all
1496,1219,Three close family contacts of the man travelling with him have also been tested with two negative results and a third pending. All are being treated as close contacts so will be checked daily and retested if they develop symptoms or at day 12 of their stay.,0,Three close family contacts of the man travelling with him have also been tested with two negative results and a third pending. All are being treated as close contacts so will be checked daily and retested if they develop symptoms or at day 12 of their stay.
6060,1976,#CoronaVirusUpdates #IndiaFightsCorona Recovery Rate reaches a record high of 67.19%. #COVID19 Recovery Rate has improved from 63% to 67% in the last 14 days. https://t.co/hOsu3ODJbs,0,#CoronaVirusUpdates #IndiaFightsCorona Recovery Rate reaches a record high of 67.19%. #COVID19 Recovery Rate has improved from 63% to 67% in the last 14 days. https://t.co/hOsu3ODJbs
1520,200,The Welsh Government says Rhondda Cynon Taf in South Wales will be put under local lockdown restrictions from 6pm tomorrow. @SkyEnda has the latest from Pontypridd 👇 Read more: https://t.co/Lcq5Qbj4Wc https://t.co/KyS3zRs2kK,0,The Welsh Government says Rhondda Cynon Taf in South Wales will be put under local lockdown restrictions from 6pm tomorrow. @SkyEnda has the latest from Pontypridd 👇 Read more: https://t.co/Lcq5Qbj4Wc https://t.co/KyS3zRs2kK
5689,4012,#KnowTheFacts Most people with #COVID19 experience mild illness and recover. Protect yourself by handwashing avoiding contact with sick people and other practices in our public health advisory: https://t.co/2WmMPGyPkV https://t.co/frDUXKJdXE,0,#KnowTheFacts Most people with #COVID19 experience mild illness and recover. Protect yourself by handwashing avoiding contact with sick people and other practices in our public health advisory: https://t.co/2WmMPGyPkV https://t.co/frDUXKJdXE
2746,2033,RT @PIB_India: Deaths per million population in India are 49 as compared to the world average of 111 deaths per million - Secretary @MoHFW…,0,RT @PIB_India: Deaths per million population in India are 49 as compared to the world average of 111 deaths per million - Secretary @MoHFW…
4140,2822,If Louisiana continues to #StayAtHome hospitals should not become overloaded. However if distancing is relaxed there is a potential for over 43k hospitalizations - overwhelming the system by April 30. Learn more at https://t.co/X5zn4uIKHY https://t.co/4MHbWAszOt,0,If Louisiana continues to #StayAtHome hospitals should not become overloaded. However if distancing is relaxed there is a potential for over 43k hospitalizations - overwhelming the system by April 30. Learn more at https://t.co/X5zn4uIKHY https://t.co/4MHbWAszOt
314,5822,Mumbai policewoman felt dizzy and fell down as she tested positive for COVID-19.,1,Mumbai policewoman felt dizzy and fell down as she tested positive for COVID-19.
7743,2750,#Fake Messages are seldom #fun . But this one is a good #time pass. Play it in all fun BUT do not mistake it for a self test of #COVID19 #FactCheck https://t.co/7MFz9JuNey,1,#Fake Messages are seldom #fun . But this one is a good #time pass. Play it in all fun BUT do not mistake it for a self test of #COVID19 #FactCheck https://t.co/7MFz9JuNey
